user_id,region,timestamp,source,raw_text,skill_tags,engagement
U0185,Kolkata,2024-11-13T00:00:00,gig,"Worked on projects involving Time Series, NLP.",Time Series;NLP,64
U0185,Lucknow,2024-05-23T00:00:00,learning,"Worked on projects involving Time Series, Cloud, NLP, Data Science.",Time Series;Cloud;NLP;Data Science,29
U0185,Jaipur,2025-04-26T00:00:00,innovation_lab,"Worked on projects involving Data Science, Python, Computer Vision, AI.",Data Science;Python;Computer Vision;AI,5
U0185,Jaipur,2025-05-14T00:00:00,github,"Worked on projects involving SQL, AI, Robotics, Data Science.",SQL;AI;Robotics;Data Science,90
U0185,Delhi,2024-12-11T00:00:00,forum,"Worked on projects involving NLP, SQL, Statistics, Python.",NLP;SQL;Statistics;Python,49
U0185,Chennai,2024-04-05T00:00:00,innovation_lab,"Worked on projects involving Machine Learning, SQL, Linear Algebra, IoT.",Machine Learning;SQL;Linear Algebra;IoT,34
U0186,Kolkata,2024-04-04T00:00:00,learning,"Worked on projects involving NLP, IoT, SQL.",NLP;IoT;SQL,55
U0186,Kolkata,2024-07-05T00:00:00,learning,"Worked on projects involving AI, Statistics.",AI;Statistics,36
U0186,Patna,2024-12-17T00:00:00,forum,"Worked on projects involving Data Science, IoT, Time Series.",Data Science;IoT;Time Series,13
U0187,Pune,2024-04-10T00:00:00,forum,"Worked on projects involving Computer Vision, AI.",Computer Vision;AI,95
U0187,Delhi,2024-03-31T00:00:00,learning,"Worked on projects involving NLP, Linear Algebra.",NLP;Linear Algebra,64
U0187,Lucknow,2024-09-30T00:00:00,gig,"Worked on projects involving Time Series, Robotics.",Time Series;Robotics,63
U0187,Delhi,2024-07-22T00:00:00,github,"Worked on projects involving Cloud, Computer Vision, IoT.",Cloud;Computer Vision;IoT,89
U0188,Jaipur,2025-03-05T00:00:00,github,"Worked on projects involving Web Development, Cloud.",Web Development;Cloud,58
U0188,Lucknow,2024-10-12T00:00:00,gig,"Worked on projects involving SQL, Cloud, Time Series, Statistics.",SQL;Cloud;Time Series;Statistics,45
U0188,Kolkata,2025-03-20T00:00:00,innovation_lab,"Worked on projects involving AI, Machine Learning.",AI;Machine Learning,26
U0189,Chennai,2024-06-30T00:00:00,gig,"Worked on projects involving Robotics, Time Series, Computer Vision, Data Science.",Robotics;Time Series;Computer Vision;Data Science,87
U0189,Mumbai,2024-07-14T00:00:00,innovation_lab,"Worked on projects involving NLP, Linear Algebra, Statistics, Time Series.",NLP;Linear Algebra;Statistics;Time Series,37
U0189,Kolkata,2024-08-03T00:00:00,innovation_lab,"Worked on projects involving Robotics, Data Science, Linear Algebra.",Robotics;Data Science;Linear Algebra,74
U0189,Bengaluru,2024-06-24T00:00:00,forum,"Worked on projects involving Time Series, Machine Learning, Linear Algebra.",Time Series;Machine Learning;Linear Algebra,41
U0189,Chennai,2024-11-05T00:00:00,learning,"Worked on projects involving Robotics, Cloud, Statistics.",Robotics;Cloud;Statistics,35
U0189,Patna,2024-09-23T00:00:00,learning,"Worked on projects involving Linear Algebra, SQL, Statistics.",Linear Algebra;SQL;Statistics,53
U0190,Bengaluru,2025-01-07T00:00:00,forum,"Worked on projects involving Time Series, Python.",Time Series;Python,85
U0190,Mumbai,2024-04-17T00:00:00,forum,"Worked on projects involving Statistics, Time Series, Linear Algebra.",Statistics;Time Series;Linear Algebra,51
U0190,Jaipur,2024-10-07T00:00:00,github,"Worked on projects involving Machine Learning, Time Series.",Machine Learning;Time Series,4
U0191,Patna,2024-03-20T00:00:00,github,"Worked on projects involving Linear Algebra, Machine Learning, Time Series, Cloud.",Linear Algebra;Machine Learning;Time Series;Cloud,84
U0191,Chennai,2024-08-14T00:00:00,forum,"Worked on projects involving Cloud, Web Development, Linear Algebra.",Cloud;Web Development;Linear Algebra,17
U0191,Kolkata,2025-03-16T00:00:00,gig,"Worked on projects involving Time Series, Data Science, Python, Statistics.",Time Series;Data Science;Python;Statistics,61
U0191,Lucknow,2024-08-15T00:00:00,forum,"Worked on projects involving Time Series, Computer Vision, Cloud.",Time Series;Computer Vision;Cloud,90
U0191,Patna,2024-08-10T00:00:00,innovation_lab,"Worked on projects involving Data Science, IoT, Linear Algebra, NLP.",Data Science;IoT;Linear Algebra;NLP,82
U0192,Hyderabad,2025-02-16T00:00:00,github,"Worked on projects involving SQL, NLP, Computer Vision.",SQL;NLP;Computer Vision,57
U0192,Bengaluru,2024-06-04T00:00:00,github,"Worked on projects involving SQL, AI, Cloud.",SQL;AI;Cloud,1
U0192,Chennai,2024-08-28T00:00:00,innovation_lab,"Worked on projects involving Time Series, Linear Algebra, Data Science, SQL.",Time Series;Linear Algebra;Data Science;SQL,2
U0192,Delhi,2025-01-27T00:00:00,learning,"Worked on projects involving NLP, Linear Algebra, Time Series, Cloud.",NLP;Linear Algebra;Time Series;Cloud,38
U0192,Kolkata,2024-04-06T00:00:00,learning,"Worked on projects involving Web Development, Linear Algebra, Python, Computer Vision.",Web Development;Linear Algebra;Python;Computer Vision,72
U0192,Pune,2025-02-28T00:00:00,learning,"Worked on projects involving AI, Web Development, Data Science.",AI;Web Development;Data Science,29
U0193,Hyderabad,2024-09-21T00:00:00,innovation_lab,"Worked on projects involving AI, Robotics.",AI;Robotics,89
U0193,Chennai,2024-07-30T00:00:00,forum,"Worked on projects involving Cloud, Time Series, Robotics, Computer Vision.",Cloud;Time Series;Robotics;Computer Vision,9
U0193,Mumbai,2024-11-22T00:00:00,learning,"Worked on projects involving Data Science, Cloud.",Data Science;Cloud,80
U0193,Jaipur,2024-04-06T00:00:00,gig,"Worked on projects involving Cloud, Statistics, IoT.",Cloud;Statistics;IoT,3
U0194,Bengaluru,2025-05-12T00:00:00,github,"Worked on projects involving Computer Vision, Python.",Computer Vision;Python,37
U0194,Delhi,2024-04-29T00:00:00,github,"Worked on projects involving Data Science, Statistics, NLP.",Data Science;Statistics;NLP,20
U0194,Kolkata,2024-08-03T00:00:00,gig,"Worked on projects involving NLP, Web Development.",NLP;Web Development,64
U0195,Kolkata,2024-02-11T00:00:00,forum,"Worked on projects involving Statistics, Linear Algebra, Python.",Statistics;Linear Algebra;Python,8
U0195,Lucknow,2024-08-28T00:00:00,forum,"Worked on projects involving Linear Algebra, AI, Machine Learning.",Linear Algebra;AI;Machine Learning,25
U0195,Mumbai,2025-05-13T00:00:00,forum,"Worked on projects involving Time Series, AI, Python.",Time Series;AI;Python,50
U0195,Hyderabad,2024-08-23T00:00:00,github,"Worked on projects involving Web Development, Statistics, Python.",Web Development;Statistics;Python,67
U0196,Kolkata,2024-03-22T00:00:00,github,"Worked on projects involving AI, Robotics, Cloud.",AI;Robotics;Cloud,96
U0196,Chennai,2024-04-11T00:00:00,gig,"Worked on projects involving Computer Vision, Machine Learning, Cloud, NLP.",Computer Vision;Machine Learning;Cloud;NLP,7
U0196,Pune,2024-06-15T00:00:00,github,"Worked on projects involving Web Development, Machine Learning, Time Series, Robotics.",Web Development;Machine Learning;Time Series;Robotics,22
U0197,Delhi,2024-10-24T00:00:00,learning,"Worked on projects involving Machine Learning, AI, Web Development, Python.",Machine Learning;AI;Web Development;Python,89
U0197,Bengaluru,2024-09-12T00:00:00,github,"Worked on projects involving Data Science, SQL, Machine Learning, Web Development.",Data Science;SQL;Machine Learning;Web Development,88
U0197,Delhi,2024-07-01T00:00:00,forum,"Worked on projects involving SQL, Linear Algebra, Robotics, Python.",SQL;Linear Algebra;Robotics;Python,90
U0197,Hyderabad,2024-06-11T00:00:00,innovation_lab,"Worked on projects involving Linear Algebra, Machine Learning, Data Science, NLP.",Linear Algebra;Machine Learning;Data Science;NLP,83
U0198,Pune,2024-07-02T00:00:00,forum,"Worked on projects involving Statistics, Web Development, Python.",Statistics;Web Development;Python,33
U0198,Jaipur,2024-10-13T00:00:00,gig,"Worked on projects involving NLP, Statistics.",NLP;Statistics,70
U0198,Lucknow,2024-06-27T00:00:00,gig,"Worked on projects involving NLP, Web Development, IoT, Data Science.",NLP;Web Development;IoT;Data Science,94
U0198,Bengaluru,2024-02-05T00:00:00,innovation_lab,"Worked on projects involving Cloud, IoT, Computer Vision.",Cloud;IoT;Computer Vision,20
U0199,Kolkata,2024-08-20T00:00:00,github,"Worked on projects involving Time Series, Cloud, Computer Vision.",Time Series;Cloud;Computer Vision,100
U0199,Delhi,2024-11-13T00:00:00,gig,"Worked on projects involving Computer Vision, AI, Statistics, Data Science.",Computer Vision;AI;Statistics;Data Science,100
U0199,Lucknow,2025-02-23T00:00:00,learning,"Worked on projects involving Web Development, SQL, Statistics, Machine Learning.",Web Development;SQL;Statistics;Machine Learning,25
U0199,Patna,2024-05-24T00:00:00,gig,"Worked on projects involving Robotics, NLP, Computer Vision, Data Science.",Robotics;NLP;Computer Vision;Data Science,53
U0199,Mumbai,2024-01-23T00:00:00,forum,"Worked on projects involving SQL, Machine Learning, Linear Algebra, Computer Vision.",SQL;Machine Learning;Linear Algebra;Computer Vision,23
U0200,Hyderabad,2024-02-20T00:00:00,github,"Worked on projects involving Machine Learning, NLP.",Machine Learning;NLP,74
U0200,Lucknow,2024-11-15T00:00:00,innovation_lab,"Worked on projects involving Time Series, AI, Robotics, NLP.",Time Series;AI;Robotics;NLP,33
U0201,Mumbai,2024-01-07T00:00:00,forum,"Worked on projects involving Web Development, IoT, Statistics.",Web Development;IoT;Statistics,84
U0201,Delhi,2024-07-03T00:00:00,innovation_lab,"Worked on projects involving Time Series, Machine Learning, NLP.",Time Series;Machine Learning;NLP,96
U0202,Patna,2024-05-16T00:00:00,innovation_lab,"Worked on projects involving Linear Algebra, Statistics, Python.",Linear Algebra;Statistics;Python,6
U0202,Lucknow,2024-02-19T00:00:00,github,"Worked on projects involving Machine Learning, Cloud, Time Series, Web Development.",Machine Learning;Cloud;Time Series;Web Development,93
U0202,Hyderabad,2024-04-08T00:00:00,innovation_lab,"Worked on projects involving Computer Vision, AI.",Computer Vision;AI,85
U0202,Bengaluru,2024-10-12T00:00:00,innovation_lab,"Worked on projects involving IoT, Robotics.",IoT;Robotics,54
U0202,Kolkata,2024-12-11T00:00:00,learning,"Worked on projects involving Machine Learning, Linear Algebra, Robotics, IoT.",Machine Learning;Linear Algebra;Robotics;IoT,90
U0203,Bengaluru,2024-10-08T00:00:00,learning,"Worked on projects involving Data Science, Linear Algebra.",Data Science;Linear Algebra,65
U0203,Patna,2024-08-14T00:00:00,gig,"Worked on projects involving Robotics, Data Science, Computer Vision.",Robotics;Data Science;Computer Vision,41
U0203,Pune,2025-02-26T00:00:00,gig,"Worked on projects involving SQL, Time Series, AI, Robotics.",SQL;Time Series;AI;Robotics,78
U0203,Hyderabad,2024-07-11T00:00:00,innovation_lab,"Worked on projects involving IoT, Computer Vision.",IoT;Computer Vision,96
U0203,Pune,2024-01-01T00:00:00,github,"Worked on projects involving SQL, NLP, Linear Algebra.",SQL;NLP;Linear Algebra,37
U0204,Chennai,2024-01-04T00:00:00,gig,"Worked on projects involving Computer Vision, Data Science.",Computer Vision;Data Science,29
U0204,Delhi,2025-01-30T00:00:00,gig,"Worked on projects involving Time Series, SQL.",Time Series;SQL,71
U0204,Mumbai,2024-01-20T00:00:00,learning,"Worked on projects involving Computer Vision, IoT, Linear Algebra, Data Science.",Computer Vision;IoT;Linear Algebra;Data Science,46
U0204,Kolkata,2025-03-31T00:00:00,innovation_lab,"Worked on projects involving Data Science, Cloud.",Data Science;Cloud,32
U0204,Chennai,2024-02-17T00:00:00,innovation_lab,"Worked on projects involving Cloud, Linear Algebra.",Cloud;Linear Algebra,52
U0204,Jaipur,2024-03-29T00:00:00,learning,"Worked on projects involving Web Development, Statistics, Machine Learning, SQL.",Web Development;Statistics;Machine Learning;SQL,89
U0205,Chennai,2024-01-20T00:00:00,innovation_lab,"Worked on projects involving IoT, Robotics.",IoT;Robotics,49
U0205,Kolkata,2024-06-27T00:00:00,learning,"Worked on projects involving Linear Algebra, Python.",Linear Algebra;Python,54
U0205,Hyderabad,2025-01-17T00:00:00,innovation_lab,"Worked on projects involving Time Series, Linear Algebra.",Time Series;Linear Algebra,2
U0205,Chennai,2024-09-25T00:00:00,github,"Worked on projects involving Linear Algebra, Robotics, AI, Python.",Linear Algebra;Robotics;AI;Python,41
U0205,Hyderabad,2024-03-19T00:00:00,github,"Worked on projects involving IoT, Data Science, SQL, Computer Vision.",IoT;Data Science;SQL;Computer Vision,87
U0205,Lucknow,2024-02-16T00:00:00,forum,"Worked on projects involving AI, NLP, IoT, Statistics.",AI;NLP;IoT;Statistics,56
U0206,Mumbai,2024-08-31T00:00:00,innovation_lab,"Worked on projects involving Data Science, Time Series, SQL.",Data Science;Time Series;SQL,96
U0206,Chennai,2024-02-13T00:00:00,learning,"Worked on projects involving Computer Vision, AI.",Computer Vision;AI,65
U0206,Bengaluru,2024-09-03T00:00:00,innovation_lab,"Worked on projects involving Linear Algebra, Statistics, Data Science.",Linear Algebra;Statistics;Data Science,26
U0206,Hyderabad,2024-10-14T00:00:00,innovation_lab,"Worked on projects involving AI, Robotics, IoT.",AI;Robotics;IoT,95
U0207,Chennai,2025-02-01T00:00:00,learning,"Worked on projects involving Web Development, Machine Learning.",Web Development;Machine Learning,42
U0207,Pune,2024-08-04T00:00:00,gig,"Worked on projects involving IoT, Machine Learning, Linear Algebra, Robotics.",IoT;Machine Learning;Linear Algebra;Robotics,45
U0207,Patna,2024-12-01T00:00:00,github,"Worked on projects involving SQL, Time Series.",SQL;Time Series,99
U0207,Jaipur,2024-11-15T00:00:00,forum,"Worked on projects involving Data Science, SQL, IoT.",Data Science;SQL;IoT,57
U0207,Hyderabad,2024-12-16T00:00:00,gig,"Worked on projects involving Time Series, Web Development.",Time Series;Web Development,20
U0207,Hyderabad,2025-04-30T00:00:00,innovation_lab,"Worked on projects involving Time Series, Machine Learning, Linear Algebra, Python.",Time Series;Machine Learning;Linear Algebra;Python,19
U0208,Mumbai,2024-06-05T00:00:00,learning,"Worked on projects involving SQL, Statistics.",SQL;Statistics,61
U0208,Lucknow,2024-04-18T00:00:00,forum,"Worked on projects involving SQL, Web Development.",SQL;Web Development,70
U0208,Patna,2025-01-08T00:00:00,forum,"Worked on projects involving Linear Algebra, Cloud, Computer Vision, NLP.",Linear Algebra;Cloud;Computer Vision;NLP,89
U0208,Lucknow,2024-01-23T00:00:00,gig,"Worked on projects involving Robotics, Python, AI, IoT.",Robotics;Python;AI;IoT,22
U0209,Patna,2024-05-18T00:00:00,github,"Worked on projects involving Web Development, Linear Algebra, Statistics.",Web Development;Linear Algebra;Statistics,60
U0209,Chennai,2024-12-05T00:00:00,gig,"Worked on projects involving Python, Machine Learning, AI, Robotics.",Python;Machine Learning;AI;Robotics,14
U0210,Hyderabad,2024-07-13T00:00:00,innovation_lab,"Worked on projects involving Time Series, Robotics, AI.",Time Series;Robotics;AI,91
U0210,Patna,2024-09-29T00:00:00,github,"Worked on projects involving SQL, NLP.",SQL;NLP,24
U0211,Delhi,2024-05-06T00:00:00,innovation_lab,"Worked on projects involving NLP, Computer Vision, Statistics, Python.",NLP;Computer Vision;Statistics;Python,40
U0211,Bengaluru,2024-01-10T00:00:00,gig,"Worked on projects involving NLP, AI, Statistics.",NLP;AI;Statistics,88
U0211,Hyderabad,2025-05-15T00:00:00,innovation_lab,"Worked on projects involving SQL, Robotics, Cloud.",SQL;Robotics;Cloud,36
U0212,Chennai,2024-04-25T00:00:00,forum,"Worked on projects involving Cloud, AI, Python, Computer Vision.",Cloud;AI;Python;Computer Vision,44
U0212,Pune,2024-09-23T00:00:00,innovation_lab,"Worked on projects involving Robotics, Data Science, Machine Learning.",Robotics;Data Science;Machine Learning,81
U0213,Pune,2025-05-11T00:00:00,gig,"Worked on projects involving Web Development, IoT, Data Science.",Web Development;IoT;Data Science,78
U0213,Hyderabad,2024-11-30T00:00:00,forum,"Worked on projects involving NLP, Computer Vision, Data Science.",NLP;Computer Vision;Data Science,75
U0213,Chennai,2024-12-18T00:00:00,innovation_lab,"Worked on projects involving Robotics, Linear Algebra, Web Development, Data Science.",Robotics;Linear Algebra;Web Development;Data Science,18
U0214,Bengaluru,2024-06-11T00:00:00,github,"Worked on projects involving Robotics, IoT.",Robotics;IoT,72
U0214,Bengaluru,2025-01-07T00:00:00,github,"Worked on projects involving Statistics, Machine Learning, Data Science, SQL.",Statistics;Machine Learning;Data Science;SQL,98
U0214,Jaipur,2025-01-16T00:00:00,gig,"Worked on projects involving AI, Time Series, Cloud.",AI;Time Series;Cloud,20
U0214,Bengaluru,2024-01-14T00:00:00,innovation_lab,"Worked on projects involving Machine Learning, Data Science.",Machine Learning;Data Science,79
U0214,Hyderabad,2024-11-01T00:00:00,forum,"Worked on projects involving IoT, Time Series, Linear Algebra.",IoT;Time Series;Linear Algebra,30
U0215,Bengaluru,2024-09-14T00:00:00,innovation_lab,"Worked on projects involving Machine Learning, Statistics, NLP.",Machine Learning;Statistics;NLP,61
U0215,Jaipur,2024-08-30T00:00:00,forum,"Worked on projects involving Robotics, SQL, Data Science, AI.",Robotics;SQL;Data Science;AI,21
U0216,Delhi,2025-04-18T00:00:00,gig,"Worked on projects involving Python, AI.",Python;AI,53
U0216,Hyderabad,2025-01-22T00:00:00,forum,"Worked on projects involving Statistics, Robotics.",Statistics;Robotics,9
U0216,Jaipur,2024-12-18T00:00:00,gig,"Worked on projects involving NLP, IoT.",NLP;IoT,59
U0217,Patna,2025-01-11T00:00:00,learning,"Worked on projects involving AI, Linear Algebra, Python.",AI;Linear Algebra;Python,93
U0217,Patna,2024-10-31T00:00:00,innovation_lab,"Worked on projects involving AI, IoT, Statistics.",AI;IoT;Statistics,68
U0217,Mumbai,2024-08-19T00:00:00,learning,"Worked on projects involving Statistics, Linear Algebra, Python, Computer Vision.",Statistics;Linear Algebra;Python;Computer Vision,6
U0218,Lucknow,2024-07-17T00:00:00,innovation_lab,"Worked on projects involving Computer Vision, AI, Statistics, Python.",Computer Vision;AI;Statistics;Python,98
U0218,Pune,2025-03-28T00:00:00,gig,"Worked on projects involving Python, Web Development, Cloud, NLP.",Python;Web Development;Cloud;NLP,100
U0218,Chennai,2024-11-09T00:00:00,github,"Worked on projects involving NLP, Data Science, AI.",NLP;Data Science;AI,89
U0219,Jaipur,2024-02-16T00:00:00,innovation_lab,"Worked on projects involving NLP, Robotics.",NLP;Robotics,15
U0219,Lucknow,2024-03-10T00:00:00,learning,"Worked on projects involving Linear Algebra, IoT.",Linear Algebra;IoT,53
U0219,Jaipur,2024-10-29T00:00:00,forum,"Worked on projects involving NLP, Python, Data Science.",NLP;Python;Data Science,59
U0219,Bengaluru,2025-01-02T00:00:00,github,"Worked on projects involving Cloud, SQL.",Cloud;SQL,12
U0219,Kolkata,2024-02-13T00:00:00,innovation_lab,"Worked on projects involving Statistics, NLP.",Statistics;NLP,91
U0219,Patna,2025-05-01T00:00:00,forum,"Worked on projects involving Statistics, Linear Algebra, Computer Vision.",Statistics;Linear Algebra;Computer Vision,49
U0220,Kolkata,2024-10-16T00:00:00,forum,"Worked on projects involving Python, Linear Algebra, Data Science.",Python;Linear Algebra;Data Science,21
U0220,Delhi,2024-08-02T00:00:00,gig,"Worked on projects involving Data Science, Linear Algebra.",Data Science;Linear Algebra,40
U0220,Bengaluru,2024-03-01T00:00:00,forum,"Worked on projects involving Linear Algebra, NLP, Cloud, Robotics.",Linear Algebra;NLP;Cloud;Robotics,26
U0220,Chennai,2024-01-07T00:00:00,learning,"Worked on projects involving IoT, Linear Algebra.",IoT;Linear Algebra,64
U0220,Patna,2025-03-27T00:00:00,learning,"Worked on projects involving Computer Vision, Linear Algebra, Python.",Computer Vision;Linear Algebra;Python,31
U0220,Jaipur,2024-08-20T00:00:00,learning,"Worked on projects involving IoT, Robotics.",IoT;Robotics,57
U0221,Chennai,2024-11-13T00:00:00,innovation_lab,"Worked on projects involving IoT, Python, Web Development, Computer Vision.",IoT;Python;Web Development;Computer Vision,27
U0221,Delhi,2024-11-30T00:00:00,gig,"Worked on projects involving Data Science, Time Series.",Data Science;Time Series,5
U0222,Patna,2024-06-01T00:00:00,gig,"Worked on projects involving Robotics, IoT.",Robotics;IoT,12
U0222,Bengaluru,2024-03-23T00:00:00,gig,"Worked on projects involving Machine Learning, AI.",Machine Learning;AI,79
U0222,Lucknow,2024-03-31T00:00:00,learning,"Worked on projects involving Statistics, Time Series, IoT, Linear Algebra.",Statistics;Time Series;IoT;Linear Algebra,96
U0223,Kolkata,2024-07-07T00:00:00,learning,"Worked on projects involving Python, Machine Learning, Cloud.",Python;Machine Learning;Cloud,9
U0223,Chennai,2024-08-29T00:00:00,forum,"Worked on projects involving Time Series, Computer Vision, Machine Learning.",Time Series;Computer Vision;Machine Learning,16
U0223,Pune,2024-09-25T00:00:00,forum,"Worked on projects involving Time Series, Cloud, SQL, Computer Vision.",Time Series;Cloud;SQL;Computer Vision,90
U0223,Mumbai,2024-10-19T00:00:00,innovation_lab,"Worked on projects involving IoT, Python.",IoT;Python,12
U0223,Chennai,2024-08-06T00:00:00,innovation_lab,"Worked on projects involving Statistics, Time Series, IoT.",Statistics;Time Series;IoT,41
U0223,Kolkata,2025-04-19T00:00:00,forum,"Worked on projects involving Computer Vision, IoT, Linear Algebra.",Computer Vision;IoT;Linear Algebra,79
U0224,Jaipur,2024-09-09T00:00:00,forum,"Worked on projects involving Computer Vision, Statistics, Robotics.",Computer Vision;Statistics;Robotics,79
U0224,Hyderabad,2024-01-01T00:00:00,github,"Worked on projects involving Statistics, Cloud.",Statistics;Cloud,4
U0224,Hyderabad,2025-02-13T00:00:00,innovation_lab,"Worked on projects involving Robotics, Linear Algebra, Machine Learning.",Robotics;Linear Algebra;Machine Learning,54
U0224,Lucknow,2025-02-16T00:00:00,forum,"Worked on projects involving Python, SQL, Linear Algebra.",Python;SQL;Linear Algebra,2
U0224,Mumbai,2024-06-06T00:00:00,gig,"Worked on projects involving Web Development, Statistics, Cloud, Linear Algebra.",Web Development;Statistics;Cloud;Linear Algebra,65
U0224,Kolkata,2024-06-23T00:00:00,learning,"Worked on projects involving SQL, Linear Algebra, Python, Machine Learning.",SQL;Linear Algebra;Python;Machine Learning,93
U0225,Kolkata,2025-04-17T00:00:00,learning,"Worked on projects involving Python, Data Science, Web Development, SQL.",Python;Data Science;Web Development;SQL,61
U0225,Jaipur,2024-03-20T00:00:00,learning,"Worked on projects involving Robotics, Data Science.",Robotics;Data Science,69
U0225,Delhi,2025-03-03T00:00:00,innovation_lab,"Worked on projects involving NLP, Linear Algebra, AI.",NLP;Linear Algebra;AI,39
U0225,Lucknow,2024-01-10T00:00:00,forum,"Worked on projects involving Statistics, Robotics, SQL, Computer Vision.",Statistics;Robotics;SQL;Computer Vision,74
U0225,Bengaluru,2024-05-23T00:00:00,github,"Worked on projects involving SQL, Linear Algebra, Time Series, Machine Learning.",SQL;Linear Algebra;Time Series;Machine Learning,44
U0225,Patna,2024-11-06T00:00:00,learning,"Worked on projects involving Robotics, Computer Vision, Data Science.",Robotics;Computer Vision;Data Science,24
U0226,Chennai,2024-12-27T00:00:00,gig,"Worked on projects involving Time Series, Linear Algebra.",Time Series;Linear Algebra,91
U0226,Mumbai,2024-09-11T00:00:00,forum,"Worked on projects involving Cloud, AI.",Cloud;AI,48
U0226,Lucknow,2024-06-03T00:00:00,forum,"Worked on projects involving Time Series, Cloud, Web Development.",Time Series;Cloud;Web Development,15
U0226,Mumbai,2024-08-15T00:00:00,innovation_lab,"Worked on projects involving Linear Algebra, Python, Web Development.",Linear Algebra;Python;Web Development,4
U0226,Kolkata,2025-04-17T00:00:00,learning,"Worked on projects involving Computer Vision, Data Science, Web Development.",Computer Vision;Data Science;Web Development,94
U0226,Mumbai,2025-02-24T00:00:00,innovation_lab,"Worked on projects involving Cloud, Linear Algebra, SQL, Data Science.",Cloud;Linear Algebra;SQL;Data Science,87
U0227,Jaipur,2024-07-17T00:00:00,innovation_lab,"Worked on projects involving Statistics, Python.",Statistics;Python,15
U0227,Patna,2025-03-22T00:00:00,github,"Worked on projects involving Cloud, Python.",Cloud;Python,43
U0227,Chennai,2024-01-12T00:00:00,innovation_lab,"Worked on projects involving Python, Machine Learning, Computer Vision.",Python;Machine Learning;Computer Vision,98
U0228,Chennai,2024-05-21T00:00:00,innovation_lab,"Worked on projects involving Web Development, SQL, Time Series, Statistics.",Web Development;SQL;Time Series;Statistics,41
U0228,Bengaluru,2024-03-21T00:00:00,gig,"Worked on projects involving Robotics, Machine Learning, Cloud.",Robotics;Machine Learning;Cloud,15
U0228,Lucknow,2024-02-22T00:00:00,forum,"Worked on projects involving IoT, Computer Vision.",IoT;Computer Vision,70
U0228,Bengaluru,2025-04-27T00:00:00,gig,"Worked on projects involving Computer Vision, SQL, Cloud.",Computer Vision;SQL;Cloud,74
U0229,Patna,2025-04-01T00:00:00,gig,"Worked on projects involving Machine Learning, Cloud.",Machine Learning;Cloud,70
U0229,Jaipur,2025-04-07T00:00:00,github,"Worked on projects involving Python, Data Science, Time Series.",Python;Data Science;Time Series,14
U0229,Pune,2024-04-01T00:00:00,innovation_lab,"Worked on projects involving Python, Machine Learning, AI.",Python;Machine Learning;AI,76
U0230,Lucknow,2024-02-10T00:00:00,learning,"Worked on projects involving SQL, Cloud, Time Series, Web Development.",SQL;Cloud;Time Series;Web Development,73
U0230,Jaipur,2024-02-19T00:00:00,learning,"Worked on projects involving Machine Learning, Linear Algebra.",Machine Learning;Linear Algebra,40
U0230,Hyderabad,2025-04-30T00:00:00,forum,"Worked on projects involving Robotics, Statistics, NLP, Linear Algebra.",Robotics;Statistics;NLP;Linear Algebra,19
U0230,Kolkata,2025-02-07T00:00:00,gig,"Worked on projects involving Cloud, SQL, AI, Data Science.",Cloud;SQL;AI;Data Science,59
U0230,Mumbai,2024-06-28T00:00:00,learning,"Worked on projects involving Python, Machine Learning, NLP.",Python;Machine Learning;NLP,60
U0231,Patna,2024-03-06T00:00:00,innovation_lab,"Worked on projects involving Linear Algebra, SQL, IoT.",Linear Algebra;SQL;IoT,14
U0231,Kolkata,2024-10-11T00:00:00,github,"Worked on projects involving Time Series, Statistics, Machine Learning.",Time Series;Statistics;Machine Learning,39
U0231,Hyderabad,2024-11-13T00:00:00,forum,"Worked on projects involving NLP, AI, IoT, Linear Algebra.",NLP;AI;IoT;Linear Algebra,71
U0232,Hyderabad,2025-02-20T00:00:00,innovation_lab,"Worked on projects involving AI, Machine Learning, SQL.",AI;Machine Learning;SQL,56
U0232,Lucknow,2024-12-21T00:00:00,forum,"Worked on projects involving IoT, Linear Algebra, SQL.",IoT;Linear Algebra;SQL,23
U0232,Jaipur,2024-02-28T00:00:00,innovation_lab,"Worked on projects involving Robotics, Machine Learning, Statistics, IoT.",Robotics;Machine Learning;Statistics;IoT,77
U0233,Bengaluru,2024-06-06T00:00:00,learning,"Worked on projects involving Computer Vision, Machine Learning, NLP.",Computer Vision;Machine Learning;NLP,9
U0233,Kolkata,2024-09-10T00:00:00,github,"Worked on projects involving Machine Learning, Robotics, IoT, AI.",Machine Learning;Robotics;IoT;AI,12
U0233,Patna,2025-04-07T00:00:00,github,"Worked on projects involving Time Series, Data Science.",Time Series;Data Science,97
U0233,Jaipur,2024-09-29T00:00:00,gig,"Worked on projects involving Robotics, Data Science.",Robotics;Data Science,50
U0233,Kolkata,2024-06-02T00:00:00,innovation_lab,"Worked on projects involving IoT, NLP, Web Development, Statistics.",IoT;NLP;Web Development;Statistics,87
U0234,Patna,2024-01-05T00:00:00,innovation_lab,"Worked on projects involving Statistics, SQL, Machine Learning.",Statistics;SQL;Machine Learning,66
U0234,Delhi,2024-07-08T00:00:00,innovation_lab,"Worked on projects involving Time Series, Data Science, Cloud.",Time Series;Data Science;Cloud,7
U0234,Kolkata,2024-02-26T00:00:00,gig,"Worked on projects involving Statistics, Computer Vision.",Statistics;Computer Vision,4
